gutenberg_id,text,title
768,"burden, took a critical survey of the room, and in cracked tones grated",Wuthering Heights
768,"out—“Aw wonder how yah can faishion to stand thear i’ idleness un war,",Wuthering Heights
768,"when all on ’ems goan out! Bud yah’re a nowt, and it’s no use",Wuthering Heights
768,"talking—yah’ll niver mend o’yer ill ways, but goa raight to t’ divil,",Wuthering Heights
768,like yer mother afore ye!”,Wuthering Heights
768,,Wuthering Heights
768,"I imagined, for a moment, that this piece of eloquence was addressed to",Wuthering Heights
768,"me; and, sufficiently enraged, stepped towards the aged rascal with an",Wuthering Heights
768,"intention of kicking him out of the door. Mrs. Heathcliff, however,",Wuthering Heights
768,checked me by her answer.,Wuthering Heights
768,,Wuthering Heights
768,“You scandalous old hypocrite!” she replied. “Are you not afraid of,Wuthering Heights
768,"being carried away bodily, whenever you mention the devil’s name? I",Wuthering Heights
768,"warn you to refrain from provoking me, or I’ll ask your abduction as a",Wuthering Heights
768,"special favour! Stop! look here, Joseph,” she continued, taking a long,",Wuthering Heights
768,dark book from a shelf; “I’ll show you how far I’ve progressed in the,Wuthering Heights
768,Black Art: I shall soon be competent to make a clear house of it. The,Wuthering Heights
768,red cow didn’t die by chance; and your rheumatism can hardly be,Wuthering Heights
768,reckoned among providential visitations!”,Wuthering Heights
768,,Wuthering Heights
768,"“Oh, wicked, wicked!” gasped the elder; “may the Lord deliver us from",Wuthering Heights
768,evil!”,Wuthering Heights
768,,Wuthering Heights
768,"“No, reprobate! you are a castaway—be off, or I’ll hurt you seriously!",Wuthering Heights
768,I’ll have you all modelled in wax and clay! and the first who passes,Wuthering Heights
768,"the limits I fix shall—I’ll not say what he shall be done to—but,",Wuthering Heights
768,"you’ll see! Go, I’m looking at you!”",Wuthering Heights
768,,Wuthering Heights
768,"The little witch put a mock malignity into her beautiful eyes, and",Wuthering Heights
768,"Joseph, trembling with sincere horror, hurried out, praying, and",Wuthering Heights
768,ejaculating “wicked” as he went. I thought her conduct must be prompted,Wuthering Heights
768,"by a species of dreary fun; and, now that we were alone, I endeavoured",Wuthering Heights
768,to interest her in my distress.,Wuthering Heights
768,,Wuthering Heights
768,"“Mrs. Heathcliff,” I said earnestly, “you must excuse me for troubling",Wuthering Heights
768,"you. I presume, because, with that face, I’m sure you cannot help being",Wuthering Heights
768,good-hearted. Do point out some landmarks by which I may know my way,Wuthering Heights
768,home: I have no more idea how to get there than you would have how to,Wuthering Heights
768,get to London!”,Wuthering Heights
768,,Wuthering Heights
768,"“Take the road you came,” she answered, ensconcing herself in a chair,",Wuthering Heights
768,"with a candle, and the long book open before her. “It is brief advice,",Wuthering Heights
768,but as sound as I can give.”,Wuthering Heights
768,,Wuthering Heights
768,"“Then, if you hear of me being discovered dead in a bog or a pit full",Wuthering Heights
768,"of snow, your conscience won’t whisper that it is partly your fault?”",Wuthering Heights
768,,Wuthering Heights
768,“How so? I cannot escort you. They wouldn’t let me go to the end of the,Wuthering Heights
768,garden wall.”,Wuthering Heights
768,,Wuthering Heights
768,"“_You_! I should be sorry to ask you to cross the threshold, for my",Wuthering Heights
768,"convenience, on such a night,” I cried. “I want you to _tell_ me my",Wuthering Heights
768,"way, not to _show_ it: or else to persuade Mr. Heathcliff to give me a",Wuthering Heights
768,guide.”,Wuthering Heights
768,,Wuthering Heights
768,"“Who? There is himself, Earnshaw, Zillah, Joseph and I. Which would you",Wuthering Heights
768,have?”,Wuthering Heights
768,,Wuthering Heights
768,“Are there no boys at the farm?”,Wuthering Heights
768,,Wuthering Heights
768,“No; those are all.”,Wuthering Heights
768,,Wuthering Heights
768,"“Then, it follows that I am compelled to stay.”",Wuthering Heights
768,,Wuthering Heights
768,“That you may settle with your host. I have nothing to do with it.”,Wuthering Heights
768,,Wuthering Heights
768,“I hope it will be a lesson to you to make no more rash journeys on,Wuthering Heights
768,"these hills,” cried Heathcliff’s stern voice from the kitchen entrance.",Wuthering Heights
768,"“As to staying here, I don’t keep accommodations for visitors: you must",Wuthering Heights
768,"share a bed with Hareton or Joseph, if you do.”",Wuthering Heights
768,,Wuthering Heights
768,"“I can sleep on a chair in this room,” I replied.",Wuthering Heights
768,,Wuthering Heights
768,"“No, no! A stranger is a stranger, be he rich or poor: it will not suit",Wuthering Heights
768,me to permit any one the range of the place while I am off guard!” said,Wuthering Heights
768,the unmannerly wretch.,Wuthering Heights
768,,Wuthering Heights
768,With this insult my patience was at an end. I uttered an expression of,Wuthering Heights
768,"disgust, and pushed past him into the yard, running against Earnshaw in",Wuthering Heights
768,"my haste. It was so dark that I could not see the means of exit; and,",Wuthering Heights
768,"as I wandered round, I heard another specimen of their civil behaviour",Wuthering Heights
768,amongst each other. At first the young man appeared about to befriend,Wuthering Heights
768,me.,Wuthering Heights
768,,Wuthering Heights
768,"“I’ll go with him as far as the park,” he said.",Wuthering Heights
768,,Wuthering Heights
768,"“You’ll go with him to hell!” exclaimed his master, or whatever",Wuthering Heights
768,"relation he bore. “And who is to look after the horses, eh?”",Wuthering Heights
768,,Wuthering Heights
768,“A man’s life is of more consequence than one evening’s neglect of the,Wuthering Heights
768,"horses: somebody must go,” murmured Mrs. Heathcliff, more kindly than I",Wuthering Heights
768,expected.,Wuthering Heights
768,,Wuthering Heights
768,"“Not at your command!” retorted Hareton. “If you set store on him,",Wuthering Heights
768,you’d better be quiet.”,Wuthering Heights
768,,Wuthering Heights
768,“Then I hope his ghost will haunt you; and I hope Mr. Heathcliff will,Wuthering Heights
768,"never get another tenant till the Grange is a ruin,” she answered,",Wuthering Heights
768,sharply.,Wuthering Heights
768,,Wuthering Heights
768,"“Hearken, hearken, shoo’s cursing on ’em!” muttered Joseph, towards",Wuthering Heights
768,whom I had been steering.,Wuthering Heights
768,,Wuthering Heights
768,"He sat within earshot, milking the cows by the light of a lantern,",Wuthering Heights
768,"which I seized unceremoniously, and, calling out that I would send it",Wuthering Heights
768,"back on the morrow, rushed to the nearest postern.",Wuthering Heights
768,,Wuthering Heights
768,"“Maister, maister, he’s staling t’ lanthern!” shouted the ancient,",Wuthering Heights
768,"pursuing my retreat. “Hey, Gnasher! Hey, dog! Hey Wolf, holld him,",Wuthering Heights
768,holld him!”,Wuthering Heights
768,,Wuthering Heights
768,"On opening the little door, two hairy monsters flew at my throat,",Wuthering Heights
768,"bearing me down, and extinguishing the light; while a mingled guffaw",Wuthering Heights
768,from Heathcliff and Hareton put the copestone on my rage and,Wuthering Heights
768,"humiliation. Fortunately, the beasts seemed more bent on stretching",Wuthering Heights
768,"their paws, and yawning, and flourishing their tails, than devouring me",Wuthering Heights
768,"alive; but they would suffer no resurrection, and I was forced to lie",Wuthering Heights
768,"till their malignant masters pleased to deliver me: then, hatless and",Wuthering Heights
768,"trembling with wrath, I ordered the miscreants to let me out—on their",Wuthering Heights
768,peril to keep me one minute longer—with several incoherent threats of,Wuthering Heights
768,"retaliation that, in their indefinite depth of virulency, smacked of",Wuthering Heights
768,King Lear.,Wuthering Heights
768,,Wuthering Heights
768,The vehemence of my agitation brought on a copious bleeding at the,Wuthering Heights
768,"nose, and still Heathcliff laughed, and still I scolded. I don’t know",Wuthering Heights
768,"what would have concluded the scene, had there not been one person at",Wuthering Heights
768,"hand rather more rational than myself, and more benevolent than my",Wuthering Heights
768,"entertainer. This was Zillah, the stout housewife; who at length issued",Wuthering Heights
768,forth to inquire into the nature of the uproar. She thought that some,Wuthering Heights
768,"of them had been laying violent hands on me; and, not daring to attack",Wuthering Heights
768,"her master, she turned her vocal artillery against the younger",Wuthering Heights
768,scoundrel.,Wuthering Heights
768,,Wuthering Heights
768,"“Well, Mr. Earnshaw,” she cried, “I wonder what you’ll have agait next?",Wuthering Heights
768,Are we going to murder folk on our very door-stones? I see this house,Wuthering Heights
768,"will never do for me—look at t’ poor lad, he’s fair choking! Wisht,",Wuthering Heights
768,"wisht; you mun’n’t go on so. Come in, and I’ll cure that: there now,",Wuthering Heights
768,hold ye still.”,Wuthering Heights
768,,Wuthering Heights
768,With these words she suddenly splashed a pint of icy water down my,Wuthering Heights
768,"neck, and pulled me into the kitchen. Mr. Heathcliff followed, his",Wuthering Heights
768,accidental merriment expiring quickly in his habitual moroseness.,Wuthering Heights
768,,Wuthering Heights
768,"I was sick exceedingly, and dizzy, and faint; and thus compelled",Wuthering Heights
768,perforce to accept lodgings under his roof. He told Zillah to give me a,Wuthering Heights
